DATE,MOAS_Spreads,CDX.IG_5Y,HYOAS_Spreads,SP500Ch,SP500Vol_Ch,SP500_DY,Fedfund_rate,TEDspread_3mo,Tbill_3month,Tbill_6month,T10Y-T2Y,CPI,Ind_Production,Consumer_Sentiment,GDP_ch,LQD_volch,HYG_volch,JNK_volch,Price_ratio
8/7/2017,1.1,0.578,3.64,0,-0.7059,1.97,1.16,0.3,1.01,1.12,0.9,0.4,103.1956,96.8,3.4,112.265,-19.3269,-73.01,1.0356
8/8/2017,1.1,0.592,3.64,0,4.2654,1.98,1.16,0.27,1.04,1.14,0.93,0.4,103.1956,96.8,3.4,-7.615,256.1132,199.601,1.0369
8/9/2017,1.12,0.595,3.81,-0.5,2.197,1.98,1.16,0.27,1.04,1.13,0.91,0.4,103.1956,96.8,3.4,-25.288,-19.0618,40.138,1.0415
8/10/2017,1.14,0.622,3.92,-1,20.1631,2.01,1.16,0.28,1.03,1.12,0.87,0.4,103.1956,96.8,3.4,7.87,64.9795,18.262,1.0507
8/11/2017,1.16,0.615,4,0,1.1104,2.01,1.16,0.3,1.01,1.12,0.89,0.4,103.1956,96.8,3.4,35.477,-29.5577,-25.714,1.0493
8/14/2017,1.15,0.596,3.89,1,-15.0702,1.99,1.16,0.3,1.01,1.11,0.89,0.4,103.1956,96.8,3.4,-72.032,-27.9233,-37.303,1.0446
8/15/2017,1.14,0.596,3.87,0.5,-0.1437,1.99,1.16,0.29,1.02,1.14,0.92,0.4,103.1956,96.8,3.4,54.35,-45.643,17.272,1.0414
8/16/2017,1.14,0.596,3.88,-1,-2.3022,1.99,1.16,0.32,1,1.11,0.9,0.4,103.1956,96.8,3.4,10.195,71.5256,-37.584,1.0423
8/17/2017,1.14,0.627,3.93,-2,18.8513,2.02,1.16,0.34,0.98,1.09,0.87,0.4,103.1956,96.8,3.4,72.901,20.4525,88.622,1.049
8/18/2017,1.15,0.624,3.98,-1,-3.0359,2.03,1.16,0.31,1,1.11,0.86,0.4,103.1956,96.8,3.4,-51.516,1.5024,-8.755,1.0495
8/21/2017,1.15,0.621,4,0.5,-4.2173,2.02,1.16,0.32,0.99,1.09,0.86,0.4,103.1956,96.8,3.4,-15.737,-45.8025,-49.006,1.0506
8/22/2017,1.15,0.603,3.93,1,-9.0727,2.01,1.16,0.33,0.99,1.11,0.89,0.4,103.1956,96.8,3.4,-34.794,67.2219,56.906,1.0476
8/23/2017,1.15,0.611,3.95,0.5,5.1357,2.01,1.16,0.34,0.98,1.09,0.85,0.4,103.1956,96.8,3.4,92.011,-50.3189,-44.171,1.0507
8/24/2017,1.15,0.602,3.91,0,0.4187,2.02,1.16,0.32,1,1.09,0.86,0.4,103.1956,96.8,3.4,-36.174,31.4813,-0.352,1.0488
8/25/2017,1.14,0.597,3.89,0,-2.7797,2.01,1.16,0.31,1.01,1.09,0.82,0.4,103.1956,96.8,3.4,87.319,-21.9018,9.992,1.0504
8/28/2017,1.14,0.595,3.88,0,-0.9252,2.01,1.16,0.31,0.97,1.1,0.83,0.4,103.1956,96.8,3.4,-5.233,-22.0621,-24.301,1.0497
8/29/2017,1.15,0.601,3.9,0,0.9292,2.01,1.16,0.31,1.01,1.11,0.8,0.4,103.1956,96.8,3.4,-32.709,74.1996,27.025,1.0523
8/30/2017,1.15,0.591,3.86,0.5,0.1416,2.01,1.16,0.31,1.01,1.09,0.82,0.4,103.1956,96.8,3.4,-26.459,49.3732,130.644,1.0512
8/31/2017,1.16,0.579,3.85,1,-2.4045,2,1.07,0.33,0.99,1.06,0.79,0.4,103.1956,96.8,3.4,76.768,-5.4049,-21.942,1.0525
9/1/2017,1.15,0.571,3.82,0.5,-1.5217,2,1.16,0.32,1,1.08,0.81,0.5,103.176,95.1,3.4,74.657,-17.0758,-7.874,1.0492
9/4/2017,1.15,0.581,3.82,0,-0.7609,0,0,0,0,0,0.79,0.5,103.176,95.1,3.4,74.657,-17.0758,0,0
9/5/2017,1.16,0.592,3.91,0,-0.6173,2.02,1.16,0.31,1.01,1.11,0.77,0.5,103.176,95.1,3.4,-7.412,-9.2563,7.136,1.0592
9/6/2017,1.16,0.586,3.84,0,-1.2346,2.01,1.16,0.27,1.05,1.15,0.8,0.5,103.176,95.1,3.4,20.48,-5.6184,-17.467,1.0565
9/7/2017,1.17,0.593,3.88,0,-0.5556,2.01,1.16,0.29,1.03,1.13,0.78,0.5,103.176,95.1,3.4,-13.142,-2.6518,-38.424,1.0632
9/8/2017,1.17,0.603,3.92,0.5,2.5838,2.02,1.16,0.29,1.02,1.12,0.79,0.5,103.176,95.1,3.4,-11.978,-12.4698,43.291,1.064
9/11/2017,1.17,0.574,3.85,1,-5.6501,1.99,1.16,0.28,1.04,1.14,0.82,0.5,103.176,95.1,3.4,-37.723,4.6682,-1.033,1.0545
9/12/2017,1.16,0.562,3.81,0.5,-2.1645,1.99,1.16,0.3,1.02,1.14,0.84,0.5,103.176,95.1,3.4,9.373,-40.9411,17.572,1.0501
9/13/2017,1.15,0.56,3.78,0,-2.4336,1.99,1.16,0.3,1.02,1.14,0.85,0.5,103.176,95.1,3.4,22.867,146.7154,8.654,1.047
9/14/2017,1.15,0.567,3.74,0,-0.5291,1.99,1.16,0.29,1.03,1.15,0.83,0.5,103.176,95.1,3.4,-23.589,-18.5178,-33.836,1.0487
9/15/2017,1.14,0.561,3.73,0,-1.5198,1.99,1.16,0.29,1.03,1.15,0.81,0.5,103.176,95.1,3.4,6.872,-13.6748,-22.731,1.0483
9/18/2017,1.13,0.559,3.68,0,-2.0833,1.98,1.16,0.28,1.04,1.16,0.83,0.5,103.176,95.1,3.4,7.35,-9.7699,129.957,1.0433
9/19/2017,1.12,0.55,3.66,0,0.3152,1.98,1.16,0.3,1.03,1.17,0.84,0.5,103.176,95.1,3.4,6.539,-3.1431,-62.806,1.0401
9/20/2017,1.11,0.587,3.6,0,-0.5499,1.98,1.16,0.3,1.02,1.18,0.83,0.5,103.176,95.1,3.4,24.664,39.9404,115.725,1.0421
9/21/2017,1.11,0.596,3.62,0,0.4755,1.99,1.16,0.31,1.02,1.17,0.82,0.5,103.176,95.1,3.4,-48.359,-31.2769,-46.25,1.0415
9/22/2017,1.11,0.599,3.64,0,1.5008,1.98,1.16,0.32,1.01,1.17,0.8,0.5,103.176,95.1,3.4,-38.439,9.2072,8.546,1.0431
9/25/2017,1.11,0.594,3.66,0,1.6342,1.98,1.16,0.29,1.04,1.17,0.78,0.5,103.176,95.1,3.4,66.246,-42.8548,5.727,1.0458
9/26/2017,1.1,0.587,3.62,0,-0.3063,1.98,1.16,0.28,1.05,1.17,0.79,0.5,103.176,95.1,3.4,194.872,103.7919,-14.318,1.0441
9/27/2017,1.09,0.575,3.57,0,-0.8449,1.98,1.16,0.28,1.05,1.18,0.84,0.5,103.176,95.1,3.4,-34.937,-15.0445,-18.302,1.0323
9/28/2017,1.08,0.566,3.57,0,-1.1619,1.98,1.16,0.29,1.04,1.16,0.86,0.5,103.176,95.1,3.4,-5.147,-20.7753,18.903,1.0277
9/29/2017,1.06,0.556,3.54,0,-2.116,1.97,1.06,0.29,1.04,1.18,0.86,0.5,103.176,95.1,3.4,20.1,50.1,48.02,1.0291
9/30/2017,1.07,0.551,3.56,0,0,0,0,0,0,0,0,0.5,103.176,95.1,3.4,20.1,50.1,0,0
10/2/2017,1.06,0.546,3.55,0,-1.0408,1.96,1.16,0.34,1,1.2,0.85,0.1,104.7647,100.7,2.3,-5.364,47.0494,29.83,1.0269
10/3/2017,1.05,0.542,3.55,0,-0.4045,1.96,1.16,0.29,1.05,1.19,0.86,0.1,104.7647,100.7,2.3,4.866,-54.7336,-17.626,1.0256
10/4/2017,1.04,0.545,3.54,0.5,0.5686,1.95,1.16,0.29,1.06,1.19,0.86,0.1,104.7647,100.7,2.3,-28.972,-1.6259,-21.493,1.0263
10/5/2017,1.04,0.532,3.52,1,-1.6155,1.95,1.16,0.3,1.05,1.19,0.86,0.1,104.7647,100.7,2.3,-26.851,2.3237,15.777,1.0239
10/6/2017,1.04,0.542,3.52,0.5,2.1346,1.95,1.16,0.3,1.05,1.2,0.83,0.1,104.7647,100.7,2.3,50.052,-2.02,32.275,1.0218
10/9/2017,1.03,0.543,3.51,0,2.3312,0,0,0,0,0,0.84,0.1,104.7647,100.7,2.3,-77.765,-43.9334,-85.523,1.0242
10/10/2017,1.03,0.543,3.52,0,-2.0424,1.95,1.16,0.3,1.06,1.24,0.84,0.1,104.7647,100.7,2.3,195.19,168.0092,714.375,1.0252
10/11/2017,1.03,0.548,3.52,0,-1.8444,1.95,1.16,0.28,1.08,1.23,0.84,0.1,104.7647,100.7,2.3,85.132,-9.5348,-51.489,1.0277
10/12/2017,1.03,0.556,3.56,0,0.1634,1.95,1.16,0.29,1.07,1.24,0.82,0.1,104.7647,100.7,2.3,43.673,-22.2371,0.755,1.0318
10/13/2017,1.04,0.546,3.6,0,-2.2838,1.95,1.16,0.28,1.07,1.23,0.77,0.1,104.7647,100.7,2.3,-44.133,-36.2378,42.013,1.0351
10/16/2017,1.03,0.542,3.53,0,-0.3339,1.95,1.16,0.26,1.09,1.22,0.76,0.1,104.7647,100.7,2.3,-15.11,53.7657,-29.669,1.0358
10/17/2017,1.03,0.539,3.5,0,0.9213,1.95,1.16,0.29,1.07,1.23,0.76,0.1,104.7647,100.7,2.3,-8.375,23.2318,15.117,1.0373
10/18/2017,1.02,0.537,3.46,0,-1.0788,1.95,1.16,0.29,1.07,1.22,0.75,0.1,104.7647,100.7,2.3,-26.903,6.779,-3.004,1.032
10/19/2017,1.02,0.534,3.48,0.5,0.3356,1.95,1.16,0.28,1.08,1.23,0.75,0.1,104.7647,100.7,2.3,26.609,-8.8257,-37.221,1.0323
10/20/2017,1.01,0.522,3.42,1,-0.9197,1.93,1.16,0.27,1.09,1.24,0.79,0.1,104.7647,100.7,2.3,75.717,-2.2502,-6.969,1.0241
10/23/2017,1.01,0.529,3.4,0.5,5.9072,1.94,1.16,0.29,1.08,1.23,0.8,0.1,104.7647,100.7,2.3,-63.247,1.6903,-5.399,1.0249
10/24/2017,1,0.532,3.38,0,0.9562,1.94,1.16,0.27,1.1,1.25,0.82,0.1,104.7647,100.7,2.3,75.134,-1.7078,212.627,1.0211
10/25/2017,1,0.542,3.42,0,2.2099,1.94,1.16,0.27,1.1,1.25,0.83,0.1,104.7647,100.7,2.3,89.206,136.7347,16.959,1.0189
10/26/2017,1,0.541,3.41,0.5,-0.1544,1.94,1.16,0.29,1.09,1.26,0.83,0.1,104.7647,100.7,2.3,6.243,-36.6724,-4.127,1.0156
10/27/2017,1,0.528,3.44,1,-5.4138,1.93,1.16,0.3,1.08,1.25,0.83,0.1,104.7647,100.7,2.3,-26.584,28.8282,-19.933,1.0193
10/30/2017,1,0.53,3.49,0.5,2.78,1.93,1.16,0.28,1.1,1.22,0.79,0.1,104.7647,100.7,2.3,-24.282,-56.5998,-29.354,1.0256
10/31/2017,1.01,0.522,3.51,0,-1.5115,1.93,1.07,0.25,1.13,1.26,0.78,0.1,104.7647,100.7,2.3,13.294,20.8895,-8.163,1.0274
11/1/2017,1.01,0.53,3.48,0,1.5347,1.93,1.16,0.22,1.16,1.28,0.76,0.3,105.2943,98.5,2.3,0.584,32.0502,25.525,1.0309
11/2/2017,1.02,0.53,3.52,0,0.8751,1.93,1.16,0.24,1.15,1.27,0.74,0.3,105.2943,98.5,2.3,122.105,-35.8595,36.497,1.0356
11/3/2017,1.02,0.534,3.52,0,-2.0505,1.93,1.16,0.23,1.16,1.28,0.71,0.3,105.2943,98.5,2.3,-59.955,14.8658,-7.581,1.0372
11/6/2017,1.03,0.532,3.55,0,1.2077,1.92,1.16,0.23,1.17,1.28,0.71,0.3,105.2943,98.5,2.3,80.44,75.0968,91.577,1.0409
11/7/2017,1.04,0.545,3.57,0,1.5115,1.92,1.16,0.2,1.2,1.31,0.69,0.3,105.2943,98.5,2.3,-20.192,-3.7262,5.859,1.0461
11/8/2017,1.04,0.55,3.67,0,0.9404,1.92,1.16,0.2,1.21,1.32,0.67,0.3,105.2943,98.5,2.3,-5.988,53.4883,-33.36,1.0452
11/9/2017,1.05,0.559,3.79,0,2.0186,1.93,1.16,0.19,1.22,1.33,0.7,0.3,105.2943,98.5,2.3,0.651,111.6092,215.527,1.0449
11/10/2017,1.06,0.56,3.76,0,3.5769,1.93,1.16,0.2,1.21,1.34,0.73,0.3,105.2943,98.5,2.3,-19.574,-36.0475,-56.967,1.0351
11/13/2017,1.05,0.564,3.77,0,1.0287,1.93,1.16,0.2,1.22,1.35,0.7,0.3,105.2943,98.5,2.3,-37.311,-33.6077,-10.9,1.0371
11/14/2017,1.06,0.574,3.84,-0.5,1.3091,1.94,1.16,0.18,1.24,1.37,0.7,0.3,105.2943,98.5,2.3,67.632,-14.8025,-25.932,1.0439
11/15/2017,1.08,0.572,3.97,-1,5.2405,1.95,1.16,0.19,1.23,1.36,0.65,0.3,105.2943,98.5,2.3,16.84,82.9921,72.111,1.0507
11/16/2017,1.07,0.55,3.79,1,-4.7749,1.94,1.16,0.19,1.25,1.39,0.65,0.3,105.2943,98.5,2.3,-29.273,18.49,16.95,1.0428
11/17/2017,1.06,0.554,3.76,0.5,-1.1461,1.94,1.16,0.18,1.26,1.39,0.62,0.3,105.2943,98.5,2.3,9.31,-46.9926,-47.241,1.0492
11/20/2017,1.06,0.547,3.7,0.5,-3.7681,1.94,1.16,0.17,1.28,1.43,0.6,0.3,105.2943,98.5,2.3,-42.215,-43.9825,-47.483,1.0488
11/21/2017,1.05,0.531,3.66,1,-5.497,1.93,1.16,0.17,1.28,1.42,0.59,0.3,105.2943,98.5,2.3,37.03,13.1247,61.342,1.0487
11/22/2017,1.05,0.525,3.7,0.5,-0.8765,1.93,1.16,0.19,1.27,1.42,0.58,0.3,105.2943,98.5,2.3,-5.96,-6.2221,2.788,1.048
11/23/2017,1.05,0.524,3.7,0,-0.4382,0,0,0,0,0,0.59,0.3,105.2943,98.5,2.3,-5.96,-6.2221,0,0
11/24/2017,1.04,0.523,3.67,0,0.6039,1.93,1.16,0.21,1.26,1.42,0.59,0.3,105.2943,98.5,2.3,-66.93,-66.9983,-69.913,1.0463
11/27/2017,1.04,0.535,3.66,0.5,1.2077,1.93,1.16,0.23,1.25,1.39,0.58,0.3,105.2943,98.5,2.3,344.901,240.4856,151.867,1.0454
11/28/2017,1.04,0.522,3.67,1,-2.3866,1.91,1.16,0.2,1.28,1.43,0.59,0.3,105.2943,98.5,2.3,-14.428,-2.2703,198.58,1.0453
11/29/2017,1.03,0.529,3.64,1,4.4825,1.91,1.16,0.21,1.27,1.42,0.59,0.3,105.2943,98.5,2.3,46.942,13.4811,-60.283,1.0392
11/30/2017,1.03,0.521,3.61,1,1.7161,1.9,1.07,0.24,1.25,1.41,0.64,0.3,105.2943,98.5,2.3,-19.545,52.3053,73.252,1.0369
12/1/2017,1.03,0.524,3.63,0.5,1.8405,1.91,1.16,0.24,1.25,1.42,0.59,0.2,105.7698,95.9,2.2,128.091,-13.8793,2.996,1.0483
12/4/2017,1.02,0.518,3.58,0,2.0331,1.91,1.16,0.23,1.28,1.42,0.57,0.2,105.7698,95.9,2.2,-58.685,-4.4173,-47.443,1.0471
12/5/2017,1.02,0.52,3.57,0,-0.0738,1.92,1.16,0.24,1.28,1.45,0.53,0.2,105.7698,95.9,2.2,-21.242,-36.8477,-9.204,1.0504
12/6/2017,1.02,0.523,3.63,0,-0.6647,1.92,1.16,0.24,1.28,1.45,0.55,0.2,105.7698,95.9,2.2,5.716,7.8532,2.295,1.052
12/7/2017,1.02,0.516,3.63,0.5,-3.8662,1.91,1.16,0.27,1.27,1.44,0.57,0.2,105.7698,95.9,2.2,72.765,-11.1668,27.688,1.0458
12/8/2017,1.02,0.509,3.63,1,-3.635,1.9,1.16,0.29,1.26,1.42,0.58,0.2,105.7698,95.9,2.2,-38.095,1.6134,-39.339,1.0472
12/11/2017,1.02,0.503,3.61,0.5,-1.4446,1.9,1.16,0.25,1.31,1.44,0.57,0.2,105.7698,95.9,2.2,-11.95,30.1945,-6.756,1.0443
12/12/2017,1.01,0.505,3.58,0,1.6287,1.89,1.17,0.25,1.32,1.46,0.57,0.2,105.7698,95.9,2.2,124.55,-25.3326,-19.552,1.0446
12/13/2017,1.01,0.503,3.64,0,0.1603,1.9,1.17,0.31,1.28,1.44,0.57,0.2,105.7698,95.9,2.2,-29.028,-15.2804,85.462,1.0488
12/14/2017,1.01,0.51,3.63,0.5,2.4,1.9,1.41,0.3,1.3,1.45,0.53,0.2,105.7698,95.9,2.2,11.33,158.0009,63.107,1.0514
12/15/2017,1,0.503,3.64,1,-5.625,1.89,1.41,0.32,1.29,1.45,0.51,0.2,105.7698,95.9,2.2,-27.126,-26.4425,-53.567,1.0539
12/18/2017,1,0.495,3.64,1,-0.0828,1.88,1.42,0.27,1.36,1.48,0.55,0.2,105.7698,95.9,2.2,8.98,-17.4966,88.638,1.0474
12/19/2017,0.99,0.498,3.6,0.5,3.6454,1.89,1.42,0.29,1.35,1.48,0.59,0.2,105.7698,95.9,2.2,-5.367,-6.3923,-48.003,1.0391
12/20/2017,0.99,0.491,3.58,0,-1.1191,1.89,1.42,0.3,1.36,1.48,0.62,0.2,105.7698,95.9,2.2,62.639,7.9418,67.716,1.0303
12/21/2017,0.99,0.486,3.57,0,-0.1617,1.88,1.42,0.34,1.33,1.51,0.59,0.2,105.7698,95.9,2.2,-36.665,-5.5786,-41.01,1.0335
12/22/2017,0.99,0.495,3.56,0,1.1336,1.88,1.42,0.38,1.31,1.51,0.57,0.2,105.7698,95.9,2.2,-52.743,-0.5274,128.105,1.0341
12/25/2017,0.99,0.492,3.565,0,0.5668,0,0,0,0,0,0.56,0.2,105.7698,95.9,2.2,-52.743,-0.5274,0,0
12/26/2017,0.99,0.49,3.57,0,0.1189,1.88,1.42,0.14,1.45,1.49,0.55,0.2,105.7698,95.9,2.2,-36.183,-47.9307,-68.412,1.0358
12/27/2017,0.99,0.487,3.59,0,0.2377,1.88,1.42,0.27,1.42,1.5,0.53,0.2,105.7698,95.9,2.2,69.746,-2.9909,39.62,1.0435
12/28/2017,0.98,0.494,3.55,-0.5,0.8696,1.88,1.42,0.32,1.37,1.51,0.52,0.2,105.7698,95.9,2.2,-21.58,8.7298,-15.08,1.0433
12/29/2017,0.98,0.49,3.58,-1,2.5862,1.89,1.33,0.32,1.37,1.5,0.51,0.2,105.7698,95.9,2.2,20.459,-16.3456,-4.878,1.0436
12/31/2017,0.99,0.245,3.63,-0.5,0,0,0,0,0,0,0,0.2,105.7698,95.9,2.2,20.459,-16.3456,0,0
1/1/2018,0.985,0.242,3.59,0,1.2931,0,0,0,0,0,0.27,0.5,105.4371,95.7,2.2,20.459,-16.3456,0,0
1/2/2018,0.98,0.485,3.55,0.5,-1.1499,1.87,1.42,0.28,1.42,1.58,0.54,0.5,105.4371,95.7,2.2,182.384,41.1727,129.426,1.0393
1/3/2018,0.99,0.471,3.48,1,-2.2998,1.86,1.42,0.31,1.39,1.56,0.5,0.5,105.4371,95.7,2.2,-40.01,184.5874,122.35,1.0423
1/4/2018,0.98,0.459,3.4,1,-0.6494,1.86,1.42,0.31,1.39,1.57,0.5,0.5,105.4371,95.7,2.2,51.547,-33.7899,-66.051,1.0425
1/5/2018,0.98,0.455,3.36,1,-1.4706,1.84,1.42,0.33,1.37,1.55,0.51,0.5,105.4371,95.7,2.2,-24.82,-27.6197,-5.626,1.0399
1/8/2018,0.97,0.454,3.35,0.5,0.7463,1.84,1.42,0.28,1.43,1.57,0.53,0.5,105.4371,95.7,2.2,-32.766,-0.4832,27.935,1.0393
1/9/2018,0.96,0.465,3.33,0,2.1399,1.84,1.42,0.28,1.42,1.57,0.57,0.5,105.4371,95.7,2.2,95.57,38.2133,-16.015,1.0291
1/10/2018,0.95,0.468,3.42,0.5,-0.4029,1.84,1.42,0.31,1.4,1.56,0.57,0.5,105.4371,95.7,2.2,-20.615,144.8776,462.921,1.0272
1/11/2018,0.95,0.468,3.4,1,-1.6181,1.83,1.42,0.31,1.41,1.55,0.56,0.5,105.4371,95.7,2.2,-14.179,-61.0889,-79.686,1.029
1/12/2018,0.95,0.471,3.37,1,0.3289,1.82,1.42,0.31,1.41,1.56,0.56,0.5,105.4371,95.7,2.2,-14.05,-6.3743,50.176,1.0305
1/15/2018,0.94,0.475,3.35,0.5,0.1645,0,0,0,0,0,0.54,0.5,105.4371,95.7,2.2,-14.05,-6.3743,0,0
1/16/2018,0.94,0.48,3.34,0.5,0.0756,1.82,1.42,0.3,1.43,1.6,0.51,0.5,105.4371,95.7,2.2,66.034,52.8242,15.805,1.0339
1/17/2018,0.94,0.48,3.34,1,0.1512,1.81,1.42,0.32,1.42,1.6,0.52,0.5,105.4371,95.7,2.2,51.693,-11.55,-27.964,1.0353
1/18/2018,0.94,0.48,3.35,0.5,2.4906,1.81,1.42,0.31,1.43,1.6,0.57,0.5,105.4371,95.7,2.2,-43.07,-1.2573,37.737,1.0297
1/19/2018,0.95,0.475,3.35,0.5,-3.9764,1.8,1.42,0.32,1.42,1.59,0.58,0.5,105.4371,95.7,2.2,6.225,-10.7416,-41.167,1.0275
1/22/2018,0.94,0.469,3.32,1,-0.3834,1.79,1.42,0.31,1.43,1.62,0.58,0.5,105.4371,95.7,2.2,-25.025,15.7822,37.496,1.0294
1/23/2018,0.94,0.461,3.31,0.5,1.7706,1.78,1.42,0.33,1.42,1.6,0.57,0.5,105.4371,95.7,2.2,20.55,-30.4318,-34.456,1.0294
1/24/2018,0.94,0.466,3.28,0,2.3449,1.79,1.42,0.34,1.41,1.6,0.57,0.5,105.4371,95.7,2.2,-7.568,-7.3619,24.974,1.0245
1/25/2018,0.93,0.462,3.28,0.5,1.1086,1.78,1.42,0.36,1.4,1.61,0.55,0.5,105.4371,95.7,2.2,24.001,2.727,5.8,1.0277
1/26/2018,0.92,0.453,3.23,1,-1.6082,1.76,1.42,0.38,1.39,1.6,0.53,0.5,105.4371,95.7,2.2,-9.241,-35.1042,-34.809,1.0252
1/29/2018,0.92,0.465,3.26,-1,11.367,1.78,1.42,0.34,1.43,1.63,0.59,0.5,105.4371,95.7,2.2,-10.31,173.462,90.181,1.0208
1/30/2018,0.91,0.472,3.33,-1,5.6037,1.8,1.42,0.35,1.42,1.63,0.6,0.5,105.4371,95.7,2.2,16.227,-5.7253,49.361,1.0183
1/31/2018,0.91,0.473,3.29,-0.5,-5.8749,1.8,1.34,0.34,1.44,1.63,0.58,0.5,105.4371,95.7,2.2,2.572,-29.2657,-10.558,1.0222
2/1/2018,0.9,0.48,3.29,-1,-1.2081,1.8,1.42,0.33,1.46,1.61,0.62,0.2,105.9166,99.7,2.2,79.58,37.1692,22.308,1.0124
2/2/2018,0.9,0.504,3.36,-2,15.6929,1.84,1.42,0.33,1.46,1.61,0.69,0.2,105.9166,99.7,2.2,-29.26,38.3204,13.079,1.0082
2/5/2018,0.91,0.558,3.48,-4,65.1791,1.92,1.42,0.3,1.49,1.64,0.69,0.2,105.9166,99.7,2.2,66.861,13.25,23.541,1.0171
2/6/2018,0.93,0.53,3.6,2,-15.5706,1.89,1.42,0.29,1.5,1.66,0.69,0.2,105.9166,99.7,2.2,-27.741,20.852,25.066,1.0128
2/7/2018,0.92,0.551,3.46,-1,-3.0316,1.9,1.42,0.27,1.53,1.69,0.69,0.2,105.9166,99.7,2.2,-15.334,-28.3763,-40.681,1.006
2/8/2018,0.93,0.601,3.59,-4,18.6713,1.97,1.42,0.28,1.53,1.69,0.72,0.2,105.9166,99.7,2.2,23.635,4.6144,43.081,1.0093
2/9/2018,0.97,0.603,3.82,1,-8.8181,1.95,1.42,0.29,1.53,1.69,0.78,0.2,105.9166,99.7,2.2,-20.425,85.8046,74.182,1.0061
2/12/2018,0.97,0.575,3.71,1,-8.2665,1.92,1.42,0.22,1.61,1.78,0.77,0.2,105.9166,99.7,2.2,-10.371,-50.3536,-57.61,1.0106
2/13/2018,1,0.58,3.78,1,-0.9186,1.92,1.42,0.27,1.57,1.76,0.73,0.2,105.9166,99.7,2.2,11.721,-37.3943,-41.915,1.0154
2/14/2018,0.99,0.562,3.69,1,-14.6137,1.89,1.42,0.29,1.56,1.77,0.74,0.2,105.9166,99.7,2.2,26.144,31.6936,10.292,1.0079
2/15/2018,0.98,0.53,3.57,1,-1.3444,1.87,1.42,0.31,1.56,1.78,0.71,0.2,105.9166,99.7,2.2,-55.023,13.4443,5.665,1.0066
2/16/2018,0.98,0.514,3.5,0.5,0.4717,1.87,1.42,0.29,1.59,1.79,0.66,0.2,105.9166,99.7,2.2,27.584,33.1212,-8.629,1.009
2/19/2018,0.98,0.529,3.5,0,0.2358,0,0,0,0,0,0.65,0.2,105.9166,99.7,2.2,27.584,33.1212,0,0
2/20/2018,0.98,0.545,3.48,-0.5,0.05,1.88,1.42,0.26,1.64,1.83,0.63,0.2,105.9166,99.7,2.2,39.026,-22.1094,-0.409,1.0089
2/21/2018,0.98,0.557,3.46,-1,0.1,1.89,1.42,0.3,1.62,1.81,0.68,0.2,105.9166,99.7,2.2,-27.304,-31.1507,8.421,1.002
2/22/2018,0.99,0.57,3.53,0.5,-4.8427,1.89,1.42,0.33,1.61,1.8,0.67,0.2,105.9166,99.7,2.2,13.149,-6.5775,-16.797,1.0036
2/23/2018,1,0.553,3.58,2,-8.1847,1.86,1.42,0.35,1.61,1.81,0.63,0.2,105.9166,99.7,2.2,10.772,8.8372,-21.966,1.0078
2/26/2018,1,0.533,3.5,1,-3.3143,1.84,1.42,0.33,1.65,1.83,0.64,0.2,105.9166,99.7,2.2,-36.645,-30.9258,66.264,1.0069
2/27/2018,1,0.553,3.47,-1,12.4113,1.86,1.42,0.37,1.64,1.83,0.63,0.2,105.9166,99.7,2.2,43.525,25.8686,-27.213,1.0098
2/28/2018,1.01,0.563,3.47,-1,4.5741,1.88,1.35,0.39,1.63,1.82,0.62,0.2,105.9166,99.7,2.2,9.395,-36.7744,19.313,1.0144
3/1/2018,1.04,0.578,3.59,-1,7.6923,1.91,1.42,0.42,1.6,1.8,0.59,-0.1,106.4488,101.4,2.2,46.659,185.3876,-5.102,1.0232
3/2/2018,1.05,0.559,3.65,1,-7.2829,1.9,1.42,0.41,1.62,1.81,0.61,-0.1,106.4488,101.4,2.2,-54.32,-24.8519,2.274,1.0181
3/5/2018,1.05,0.554,3.59,1,-3.2729,1.88,1.42,0.36,1.67,1.82,0.64,-0.1,106.4488,101.4,2.2,90.599,-52.044,-33.75,1.0157
3/6/2018,1.04,0.563,3.53,0.5,0.1562,1.88,1.42,0.4,1.65,1.83,0.63,-0.1,106.4488,101.4,2.2,-17.749,60.6953,-14.84,1.0157
3/7/2018,1.05,0.568,3.56,0,-2.079,1.88,1.42,0.41,1.65,1.83,0.64,-0.1,106.4488,101.4,2.2,-51.331,-43.3364,32.124,1.015
3/8/2018,1.05,0.561,3.56,1,-3.5032,1.87,1.42,0.43,1.64,1.84,0.61,-0.1,106.4488,101.4,2.2,57.478,24.4856,-6.359,1.0188
3/9/2018,1.06,0.543,3.53,2,-6.4356,1.84,1.42,0.45,1.64,1.84,0.63,-0.1,106.4488,101.4,2.2,21.282,-12.3433,4.717,1.0157
3/12/2018,1.07,0.537,3.55,0.5,4.6443,1.84,1.42,0.43,1.68,1.85,0.6,-0.1,106.4488,101.4,2.2,10.051,13.2387,-23.956,1.0202
3/13/2018,1.08,0.543,3.58,-1,1.4045,1.86,1.42,0.42,1.7,1.86,0.58,-0.1,106.4488,101.4,2.2,0.821,87.8292,32.708,1.0253
3/14/2018,1.09,0.551,3.62,-1,4.0443,1.87,1.42,0.42,1.73,1.89,0.55,-0.1,106.4488,101.4,2.2,-33.159,-43.2057,-10.391,1.032
